"PAG","Precision","Center_x_coordinate","Center_y_coordinate","Canton","Municipality","Elevation","Richness_method_corr_HP","Simpson_HP","PD_HP","FD_HP","FD_sla_HP","FD_seed_mass_HP","FD_height_HP","T_HP","N_HP","R_HP","F_HP","L_HP","MV_HP","EM_HP","Cover_Poaceae_HP","Cover_Forb_HP","Cover_Cyperaceae_Juncaceae_HP","sla_HP","height_log10_HP","seed_mass_log10_HP","CSR_Stress_tolerance_HP","CSR_Disturbance_tolerance_HP","CSR_Competitive_ability_HP","Therophyte_prop_HP","Geophyte_prop_HP","Hemicryptophyte_prop_HP","Herbaceous_chamaephyte_prop_HP","Richness_method_corr_RP","Simpson_RP","PD_RP","FD_RP","FD_sla_RP","FD_seed_mass_RP","FD_height_RP","T_RP","N_RP","R_RP","F_RP","L_RP","MV_RP","EM_RP","Cover_Poaceae_RP","Cover_Forb_RP","Cover_Cyperaceae_Juncaceae_RP","sla_RP","height_log10_RP","seed_mass_log10_RP","CSR_Stress_tolerance_RP","CSR_Disturbance_tolerance_RP","CSR_Competitive_ability_RP","Therophyte_prop_RP","Geophyte_prop_RP","Hemicryptophyte_prop_RP","Herbaceous_chamaephyte_prop_RP","Distance_RP_RP","Distance_HP_RP","dSpecies_richness","dSimpson","dPD","dFD","dFD_sla","dFD_seed_mass","dFD_heigh","dTemprature","dNutrient","dUrbanization","dMoving_tolerance","dReaction","dMoisture","dLight","dCover_forb","dCover_Poaceae","dCover_Cyp_Junc","dTherophyte","dGeophyte","dHemicryptophyte","dHerbaceous_chamaephyte","dsla","dplant_heigt","dseed_mass","dCSR_Competitive_ability","dCSR_Stress_tolerance","dCSR_Disturbance_tolerance"
493,757.135209,8.465904614,47.49139314,"ZH","Steinmaur",421.74,24,0.929681645,0.250859767,0.097051419,0.118805519,0.088705249,0.08364349,3.194160911,3.347034459,3.422855081,3.632022612,3.212626883,3.279252292,2.387430851,36.20633333,51.11706742,12.67659925,24.01794969,-0.315113588,0.102346582,0.302193666,0.166962092,0.530844242,0,20.14418339,79.55798958,0.297827027,7.9,0.538062467,0.147181196,0.073129751,0.0777266,0.076156603,0.06550605,3.636639112,3.805555079,3.235659723,4.324530823,3.147923108,2.320159791,2.132267354,48.57273617,22.21804716,29.20921667,17.47319413,0.036372365,-0.477903872,0.351321862,0.015677492,0.633000647,0.003179079,66.6859394,33.31088153,0,0.770449626,0.933287856,-16.1,-0.391619178,-0.103678571,-0.023921668,-0.041078918,-0.012548646,-0.01813744,0.4424782,0.45852062,-0.255163497,-0.959092501,-0.187195358,0.692508211,-0.064703775,-28.89902026,12.36640284,16.53261742,0.003179079,46.54175601,-46.24710806,-0.297827027,-6.544755563,0.351485953,-0.580250454,0.102156405,0.049128196,-0.1512846
494,902.7625376,8.710699911,47.32996458,"ZH","Uster",441.74,23.5,0.642581122,0.239541296,0.071141594,0.063375915,0.091361623,0.056636427,3.63502016,3.297419571,3.236107336,3.715106882,3.30046224,2.677642755,2.33817426,14.24619975,40.79615643,44.95764382,18.62737878,-0.266148574,-0.13039141,0.347237726,0.130118497,0.522643777,2.218697641,18.92229417,78.10855567,0.750452526,11.9,0.76911522,0.24113448,0.092292085,0.108211879,0.086894399,0.073521735,3.31257415,3.12554831,3.574421477,3.46987044,3.526482759,2.846431034,2.651323276,35.00450192,46.67346743,18.32203065,21.75568738,-0.327837197,-0.056567268,0.385652299,0.188550128,0.425797573,0.622222222,22.4408046,75.14808429,0.855555556,0.916626437,0.941703642,-11.6,0.126534099,0.001593184,0.021150492,0.044835964,-0.004467224,0.016885308,-0.32244601,-0.171871261,0.313149016,0.168788279,0.33831414,-0.245236441,0.226020518,5.877311001,20.75830217,-26.63561317,-1.596475418,3.518510433,-2.960471377,0.105103029,3.1283086,-0.061688623,0.073824142,-0.096846204,0.038414573,0.058431631
496,774.5367236,8.645291574,47.24722465,"ZH","Wädenswil",408.74,3,0.379166019,0.165502258,0.036654534,0.020577484,0.039222516,0.044436093,3.855155548,3.76511538,3,4.61744231,3.23488462,2,2,76.51153799,5.480428453,18.00803356,15.478741,0.296229997,-0.729030031,0.393360112,0.018268095,0.588371793,0,81.99196644,18.00803356,0,11.65,0.736637694,0.22435624,0.078315084,0.075500233,0.079028633,0.07875294,3.374494105,3.411300256,3.465838104,4.338835322,3.332772112,2.618423579,2.091615239,15.8256285,33.32854258,50.84582891,19.95652218,-0.279770475,-0.239848189,0.363781552,0.088443044,0.547775404,0,66.67751467,32.77408565,0,0.731396856,0.910487679,8.65,0.357471675,0.058853982,0.04166055,0.054922749,0.039806117,0.034316848,-0.480661443,-0.353815124,0.091615239,0.618423579,0.465838104,-0.278606988,0.097887492,27.84811413,-60.68590948,32.83779536,0,-15.31445178,14.7660521,0,4.477781185,-0.576000472,0.489181843,-0.040596389,-0.02957856,0.070174949
498,282.3425937,8.667083354,47.22434722,"ZH","Wädenswil",486.74,4,0.200862732,0.065182576,0.021840944,0.01202791,0.023338912,0.030156008,2.576368212,4,3.730448314,3.514722668,3.851760952,3.079792848,2.026069317,1.134664821,98.86533518,0,29.95193794,-0.320653388,0.648702673,0.333333333,0.059228128,0.607438538,0,6.844619988,93.15538001,0,10.4,0.688165693,0.128800743,0.071925077,0.077223893,0.076068092,0.062483247,3.244410529,3.639951149,3.244265983,3.226679898,3.510921219,3.952652711,3.133587251,72.38929139,27.61070861,0,26.33365169,-0.406060206,-0.270336708,0.242518016,0.361130264,0.39635172,1.424926667,0.460829493,97.15688523,0.957358613,0.654966853,0.979893103,6.4,0.48730296,0.063618167,0.050084134,0.065195983,0.05272918,0.032327238,0.668042317,-0.360048851,1.107517934,0.872859863,-0.486182331,-0.288042771,-0.340839733,-71.25462657,71.25462657,0,1.424926667,-6.383790495,4.001505215,0.957358613,-3.618286247,-0.085406817,-0.919039381,-0.211086818,-0.090815317,0.301902135
499,48.3187729,8.639218995,47.24778434,"ZH","Wädenswil",408.74,21,0.899020445,0.293159654,0.118521283,0.116640567,0.145273189,0.095986753,3.225005778,2.560044105,3.571023689,3.935902544,3.85418718,2.241259227,2.167022522,18.87250826,44.58127478,36.54621697,16.52481453,-0.439608635,-0.231524394,0.519994887,0.103553463,0.37645165,0,22.21507963,77.78492037,0,15.56666667,0.842653561,0.255391267,0.095152836,0.099698634,0.07351283,0.111660163,3.31401606,2.959086793,3.256282443,3.528733395,3.332277203,2.359714743,2.182153097,26.79204413,44.54147786,28.66647801,20.53508948,-0.300820104,-0.272713167,0.459465833,0.071853583,0.468680584,0,33.67896194,65.65437139,0,0.639417364,0.795015804,-5.433333333,-0.056366884,-0.037768387,-0.023368447,-0.016941933,-0.071760359,0.015673411,0.089010282,0.399042689,0.015130575,0.118455516,-0.314741247,-0.407169149,-0.521909977,-0.039796915,7.919535873,-7.879738959,0,11.46388231,-12.13054898,0,4.010274947,0.138788531,-0.041188773,0.092228934,-0.060529053,-0.031699881
501,45.93344981,8.63800754,47.248526,"ZH","Wädenswil",408.74,6,0.624608715,0.132383638,0.053357622,0.050818482,0.040285741,0.068968643,3.027075441,2.288979926,3.860159506,4.278380658,3.913519197,2.054150882,2.064043169,12.8086337,14.0631685,73.12819779,19.02683069,-0.69685739,0.191581599,0.637320047,0.011296326,0.351383627,0,28.5747549,71.4252451,0,12.56666667,0.669750782,0.446261276,0.086389472,0.102066507,0.057108717,0.071322551,3.318196631,3.390593905,3.14323515,3.918941185,3.233055714,2.444534436,2.374139674,30.8948951,67.87281901,1.23228589,20.08443629,-0.151076063,-0.380836192,0.319515913,0.092768649,0.587715438,3.806112805,43.31516816,52.84791189,0.030807147,0.875060008,1,6.566666667,0.045142066,0.313877637,0.03303185,0.051248025,0.016822976,0.002353908,0.29112119,1.101613978,0.310096506,0.390383554,-0.716924356,-0.359439472,-0.680463483,53.8096505,18.0862614,-71.8959119,3.806112805,14.74041326,-18.57733322,0.030807147,1.057605608,0.545781327,-0.572417791,0.23633181,-0.317804133,0.081472323
502,190.9138582,8.75346206,47.35814739,"ZH","Wermatswil",566.74,19,0.891781998,0.174694743,0.060545122,0.059801224,0.072895424,0.048938717,3.186679476,3.815138404,3.30073485,3.175836464,3.873008884,3.852610406,3.119914958,63.81096882,36.18903118,0,25.81623383,-0.433760253,-0.120403338,0.238865196,0.331776029,0.429358775,7.401052807,0,88.21480775,4.384139441,7.9,0.705831921,0.124351097,0.057000292,0.067390789,0.058546037,0.04506405,3.505243449,3.401782674,2.956709957,3.022654312,3.904979192,3.712149918,3.102070191,69.39087345,30.60912655,0,29.03050629,-0.634598482,-0.094349546,0.225754705,0.329690346,0.444554949,6.071251153,0,88.03136754,5.897381307,0.788381539,0.893523895,-11.1,-0.185950077,-0.050343646,-0.00354483,0.007589565,-0.014349387,-0.003874667,0.318563973,-0.41335573,-0.017844766,-0.140460488,-0.344024893,-0.153182152,0.031970308,-5.579904623,5.579904623,0,-1.329801654,0,-0.183440212,1.513241866,3.214272463,-0.200838229,0.026053791,0.015196174,-0.01311049,-0.002085683
503,801.3963101,8.748264613,47.36272586,"ZH","Wermatswil",566.74,27.5,0.926004492,0.251562678,0.081010709,0.102318172,0.068193459,0.072520494,3.336186496,3.286381414,3.020935197,2.970701471,3.804561017,3.54833166,2.945271218,37.80045029,62.19954971,0,27.70472067,-0.533744976,-0.126773152,0.301683034,0.32524014,0.373076825,6.754378975,0,88.06748657,5.178134457,14.1,0.74915332,0.15573793,0.075490973,0.080857413,0.075669088,0.069946417,3.176579952,3.356709399,3.19825291,3.156752842,3.615508575,3.891807077,2.974016667,64.40782309,34.5565782,1.035598706,25.10385912,-0.503052215,-0.304782601,0.30691484,0.330725206,0.362359954,0.324324324,0.517799353,98.30518958,0.852686745,0.773999635,0.773672413,-13.4,-0.176851173,-0.095824748,-0.005519736,-0.021460759,0.007475629,-0.002574077,-0.159606544,0.070327986,0.028745449,0.343475417,0.177317713,0.186051371,-0.189052441,-27.6429715,26.6073728,1.035598706,-6.430054651,0.517799353,10.23770301,-4.325447713,-2.60086155,0.030692761,-0.178009449,-0.010716872,0.005231806,0.005485066
505,270.7443694,8.803185164,47.31493601,"ZH","Wetzikon",531.74,10,0.784900241,0.321136268,0.105935023,0.107412979,0.083277398,0.112567295,2.964971524,2.527114197,3.646498573,4.351935961,3.89898606,2.237777253,2.183380947,22.64734859,17.24520596,60.10744545,16.11306574,-0.588045113,-0.311121555,0.555961462,0.110705205,0.333333333,0,23.17730123,76.82269877,0,7.566666667,0.523560993,0.1204007,0.036330085,0.045610996,0.041824861,0.021554399,3.780688903,3.810653033,3.044972945,3.15880783,3.801853046,3.998393574,3.114456563,76.28884919,23.71115081,0,24.73155824,-0.388182844,-0.064191982,0.258434755,0.348240279,0.393324966,9.271646228,0.16064257,90.5677112,0,0.762273024,1,-2.433333333,-0.261339248,-0.200735568,-0.069604938,-0.061801983,-0.041452538,-0.091012896,0.815717379,1.283538837,0.931075616,1.760616321,-0.601525628,-1.193128131,-0.097133015,6.46594485,53.6415006,-60.10744545,9.271646228,-23.01665866,13.74501243,0,8.618492509,0.199862269,0.246929573,0.059991633,-0.297526707,0.237535074
506,324.5875255,8.802903543,47.31179147,"ZH","Wetzikon",534.74,18,0.878531569,0.342921289,0.083951711,0.102590962,0.079296735,0.063331106,3.318223191,3.312432163,3.441726891,3.86814437,3.124398853,2.644815318,2.182390378,12.68632189,63.43187469,23.88180342,21.44554816,-0.325030595,0.169144116,0.333350436,0.173588597,0.493060967,0,37.97947295,62.02052705,0,9.233333333,0.745078996,0.209528754,0.057935031,0.0755816,0.059463986,0.038759506,3.628023829,3.734350528,3.092949329,3.176381462,3.795435742,3.824565281,3.39166207,52.33192376,45.96739597,1.700680272,27.73115548,-0.427354903,0.05979604,0.207268493,0.331438581,0.461292926,12.51876877,1.275510204,75.86489551,9.065315315,0.815836244,0.953291739,-8.766666667,-0.133452573,-0.133392535,-0.02601668,-0.027009362,-0.019832749,-0.0245716,0.309800638,0.421918365,1.209271692,1.179749964,-0.348777562,-0.691762908,0.671036888,-17.46447872,39.64560187,-22.18112315,12.51876877,-36.70396275,13.84436846,9.065315315,6.285607317,-0.102324308,-0.109348076,-0.031768041,-0.126081943,0.157849984
507,1873.447971,8.805482122,47.31830655,"ZH","Wetzikon",546.74,22,0.918190269,0.391224273,0.111086853,0.104934975,0.1384957,0.095533058,3.040609787,2.506240609,3.420798967,4.124656443,3.806054017,2.211692768,2.199411953,12.62996647,43.67628046,43.69375306,18.00846016,-0.503667962,-0.342691814,0.455269126,0.153313131,0.391417743,0.142659643,27.46241904,72.39492132,0,8.7,0.657460534,0.152794566,0.05017949,0.057367666,0.052109748,0.041061055,3.522848447,3.606363109,3.106383057,3.257968751,3.726542756,3.759244755,3.063484064,64.55740504,26.49735441,8.945240552,25.20181886,-0.434161025,-0.102132271,0.280275398,0.309205606,0.410518995,7.051717433,7.972486866,81.71992208,3.255873622,0.873314411,0.988922592,-13.3,-0.260729735,-0.238429706,-0.060907364,-0.047567309,-0.086385952,-0.054472003,0.482238659,1.1001225,0.864072111,1.547551987,-0.31441591,-0.866687692,-0.079511261,-17.17892605,51.92743856,-34.74851251,6.90905779,-19.48993217,9.325000756,3.255873622,7.193358697,0.069506937,0.240559543,0.019101253,-0.174993728,0.155892475
512,288.865514,8.580933094,47.3422055,"ZH","Zollikon",516.74,19,0.917400031,0.259451672,0.081515028,0.101878464,0.063744848,0.078921771,3.371448197,3.253763353,3.221648555,2.981023778,3.656489093,3.556669375,2.989815169,37.11544603,62.88455397,0,25.65340991,-0.510145259,0.039864417,0.285515064,0.347429851,0.367055085,4.08154436,0.804680551,94.77933344,0.334441645,11.56666667,0.663051056,0.18844174,0.053828917,0.059870011,0.049969374,0.051647366,3.661726658,3.375318737,3.22180833,2.9983746,3.870071645,3.549430487,3.012396762,36.53611943,60.7032645,2.760616067,24.36511142,-0.445668981,-0.063828266,0.333000828,0.328549217,0.338449956,9.903740272,1.380308033,83.63241524,5.083536452,0.929072169,0.857194069,-7.433333333,-0.254348975,-0.071009933,-0.02768611,-0.042008452,-0.013775474,-0.027274405,0.290278461,0.121555385,0.022581593,-0.007238887,0.000159775,0.017350822,0.213582551,-2.181289461,-0.579326605,2.760616067,5.822195912,0.575627482,-11.1469182,4.749094807,-1.288298489,0.064476278,-0.103692683,-0.02860513,0.047485764,-0.018880634
518,110.128599,8.497457435,47.35436838,"ZH","Zürich",586.74,33.5,0.945458334,0.26608543,0.076002311,0.069920747,0.0608442,0.097241986,3.236865664,2.877236438,3.261123731,2.936621429,3.678284218,2.894645872,2.641395904,29.7298049,62.46792754,7.802267558,21.50630025,-0.480143402,0.104021864,0.380503538,0.234059746,0.385436716,2.580259822,2.952074066,91.73018064,1.639023422,22.65,0.889928706,0.262119508,0.085889479,0.107823248,0.069404955,0.0800225,3.349059384,3.254973681,3.117019186,3.226282362,3.20844254,3.142009548,2.632312042,23.69374217,62.38391456,13.92234327,25.68086054,-0.416246502,0.159650592,0.343735777,0.25439009,0.401874133,0.723140496,9.455397228,88.13456841,0.882000108,0.723110395,0.878214649,-10.85,-0.055529628,-0.003965922,0.009887168,0.0379025,0.008560755,-0.017219486,0.11219372,0.377737243,-0.009083862,0.247363676,-0.144104546,0.289660933,-0.469841678,-0.084012987,-6.036062725,6.120075712,-1.857119326,6.503323162,-3.595612224,-0.757023314,4.17456029,0.063896899,0.055628728,0.016437417,-0.036767761,0.020330344
520,208.650911,8.486400301,47.42835985,"ZH","Zürich",439.74,13,0.838681607,0.22323453,0.1320723,0.127063304,0.15920356,0.109950036,3.230276205,3.031354985,3.682038917,3.792943393,3.673356889,2.059697613,2.12268107,25.25106055,28.04939628,46.69954316,16.5930125,-0.389598569,-0.563992552,0.498013383,0.066779435,0.435207183,2.958664776,41.79623027,55.24510495,0,6.4,0.482679752,0.169260844,0.052626978,0.069234472,0.033773301,0.045055779,3.279014336,3.024801501,2.77268466,4.43387084,3.411678761,2.348818967,2.021681794,10.54700295,16.41403863,73.03895842,17.53737179,-0.266995158,-0.350667279,0.466890836,0.014591993,0.518517172,0,67.70607429,23.01174749,0,0.956835332,0.986182457,-6.6,-0.356001855,-0.053973686,-0.079445322,-0.057828832,-0.125430259,-0.064894257,0.048738131,-0.006553484,-0.100999277,0.289121354,-0.909354257,0.640927446,-0.261678127,-11.63535765,-14.70405761,26.33941526,-2.958664776,25.90984402,-32.23335746,0,0.944359295,0.122603411,0.213325274,0.083309989,-0.031122547,-0.052187442
521,336.1378561,8.488995827,47.43251331,"ZH","Zürich",440.74,9,0.677491805,0.194998112,0.07941104,0.125063537,0.045399434,0.067770148,3.251957385,2.197235147,3.549589122,3.926515194,3.839675641,2.048496502,2.087726887,21.77997611,24.58762861,53.63239527,15.57646134,-0.616865657,-0.440583015,0.595795973,0.068850562,0.335353464,0,2.898409563,96.79909656,0.30249388,9.4,0.48099259,0.143388319,0.053434162,0.057116208,0.078229306,0.024956973,3.547445762,3.192033253,2.961641116,3.434637315,3.317189774,2.47530674,2.442282783,28.63467448,71.36532552,0,21.27668906,-0.311758271,0.192222741,0.4064042,0.109716532,0.483879268,0.231647009,0.816761364,94.81981493,0.926588037,0.975953572,1,0.4,-0.196499215,-0.051609793,-0.025976877,-0.067947329,0.032829872,-0.042813176,0.295488377,0.994798106,0.354555896,0.426810238,-0.587948005,-0.491877879,-0.522485867,46.77769691,6.854698366,-53.63239527,0.231647009,-2.0816482,-1.979281631,0.624094157,5.700227719,0.305107386,0.632805756,0.148525803,-0.189391773,0.04086597
522,680.0773479,8.492710654,47.43482053,"ZH","Zürich",441.74,4,0.290555373,0.090895143,0.046502175,0.032619558,0.078915738,0.027971228,3.002318982,1.435894187,1.304836761,3.817844487,3.683688979,1.455647003,2.018242684,3.64853678,69.52036163,26.83110159,15.57723011,-0.368485648,-0.103564036,0.747902714,0,0.252097286,0,4.127324209,28.55326984,0,9.9,0.524879168,0.148895722,0.057309493,0.065854188,0.071290496,0.034783794,3.491683803,3.333647064,3.115282344,3.677390655,3.380521614,2.667700736,2.400314011,27.82416951,50.98013727,21.19569323,20.83732026,-0.247745337,-0.00705322,0.39825114,0.103371558,0.498377302,0.406554728,19.23302777,77.9624932,0.770143977,0.959115296,1,5.9,0.234323794,0.05800058,0.010807318,0.03323463,-0.007625242,0.006812565,0.489364821,1.897752877,0.382071327,1.212053733,1.810445582,-0.140453832,-0.303167365,-18.54022436,24.17563273,-5.635408366,0.406554728,15.10570356,49.40922336,0.770143977,5.260090148,0.120740312,0.096510816,0.246280016,-0.349651574,0.103371558
532,2571.994147,8.496615029,47.38979644,"ZH","Zürich",396.74,23,0.936203504,0.256387073,0.08052504,0.088751414,0.070474077,0.08234963,3.256773568,3.473207009,3.14463913,2.920643567,3.471426158,3.662669063,2.898333735,37.937122,62.062878,0,24.89379927,-0.456622029,-0.049562109,0.307161555,0.336069973,0.356768472,4.81845593,0,89.67454598,5.50699809,8.4,0.699684152,0.188992205,0.061288324,0.057363149,0.061721993,0.064779831,3.282086548,3.69432193,3.317082897,2.97138201,3.811317851,3.955882353,3.009851017,45.57045659,54.42954341,0,24.53292013,-0.624113626,-0.100127359,0.22928269,0.34707909,0.42363822,0.383505092,1.95599022,96.47597896,1.184525732,0.674813569,0.888625464,-14.6,-0.236519352,-0.067394867,-0.019236716,-0.031388265,-0.008752084,-0.017569799,0.02531298,0.221114921,0.111517282,0.29321329,0.172443767,0.050738443,0.339891693,-7.633334595,7.633334595,0,-4.434950838,1.95599022,6.801432977,-4.322472359,-0.360879147,-0.167491596,-0.05056525,0.066869749,-0.077878866,0.011009117
533,485.6202128,8.499146095,47.39419588,"ZH","Zürich",396.74,18.33333333,0.909475969,0.226584833,0.079134008,0.093013644,0.069337836,0.075050546,3.278654589,3.505863567,3.221399396,2.915029339,3.598243296,3.70843919,3.004343239,46.733012,53.266988,0,25.01610633,-0.453584895,-0.038101823,0.303283848,0.343929353,0.352786799,7.647285295,0,91.26279277,1.089921938,14.4,0.718251943,0.196277453,0.067923545,0.084612962,0.054787921,0.064369752,3.402689727,3.760401213,3.026034633,3.071578136,3.775639794,3.818918539,3.172227048,49.62408632,45.81412717,4.561786504,26.75148538,-0.506973612,-0.055199406,0.230291804,0.328072961,0.441635235,0.739502217,6.787279827,80.05587342,12.29927502,0.794662867,0.877516724,-3.933333333,-0.191224027,-0.03030738,-0.011210463,-0.008400682,-0.014549914,-0.010680794,0.124035138,0.254537647,0.16788381,0.11047935,-0.195364764,0.156548797,0.177396497,-7.452860822,2.891074319,4.561786504,-6.907783078,6.787279827,-11.20691934,11.20935308,1.735379044,-0.053388717,-0.017097583,0.088848435,-0.072992044,-0.015856391
535,494.277868,8.496134334,47.35583909,"ZH","Zürich",586.74,26.5,0.934756569,0.261424899,0.084880945,0.080551971,0.086403614,0.087687249,3.270737521,3.075712401,3.166446392,3.054458649,3.501686644,3.306485729,2.82610926,37.77323303,57.91189904,4.314867931,24.67160537,-0.455865138,0.136460866,0.302231178,0.263722431,0.434046391,5.868365463,8.433839027,80.22828741,5.469508099,18.56666667,0.812608982,0.223801834,0.07097638,0.083878987,0.047187834,0.081862318,3.228165229,3.198332079,3.130703798,2.975426827,3.313827001,3.683600931,2.788047968,48.35597199,44.486321,7.157707009,23.03655394,-0.402467849,0.080882006,0.326407874,0.327347437,0.346244689,4.205030176,0.611060189,93.06543525,1.358018112,0.525178857,0.723878233,-7.933333333,-0.122147587,-0.037623065,-0.013904565,0.003327015,-0.03921578,-0.00582493,-0.042572292,0.122619678,-0.038061292,0.377115202,-0.035742594,-0.079031822,-0.187859643,-13.42557803,10.58273896,2.842839078,-1.663335287,-7.822778838,12.83714784,-4.111489988,-1.635051427,0.053397288,-0.05557886,-0.087801702,0.024176696,0.063625006
536,172.714692,8.508834969,47.43268705,"ZH","Zürich",438.74,13,0.824710954,0.220314453,0.076258345,0.10721401,0.043727096,0.077833928,3.008512094,2.342581033,3.583903456,3.844500552,3.819688225,2.302049907,2.263430491,15.43628191,35.07345552,49.49026257,18.89418294,-0.696453364,-0.022377217,0.53598214,0.131166554,0.332851306,0.396255438,8.339050219,91.26469434,0,6.15,0.499672083,0.108146949,0.060338763,0.082331981,0.068062554,0.030621753,3.56576993,3.079643753,3.165686482,4.127505605,3.704519328,2.519796858,2.273765969,32.72564514,22.52180076,44.7525541,22.82264634,-0.307865151,-0.775512257,0.431834462,0.174097625,0.394067913,0.914634146,30.38986295,68.69550291,0,0.946238989,1,-6.85,-0.325038872,-0.112167504,-0.015919582,-0.02488203,0.024335458,-0.047212174,0.557257835,0.73706272,0.010335478,0.217746952,-0.418216974,0.283005053,-0.115168897,-12.55165476,17.28936323,-4.737708469,0.518378708,22.05081273,-22.56919144,0,3.928463404,0.388588214,-0.75313504,0.061216607,-0.104147678,0.042931071
547,170.0822802,8.562908589,47.38586133,"ZH","Zürich",646.74,5,0.433817115,0.143250839,0.082875721,0.09318954,0.075532456,0.079905168,3.871332517,3,2.342298154,3,1.915848625,3,1.345550387,0,26.23135831,73.76864169,25.59856944,-0.250559693,0.510176275,0.333333333,0.028050458,0.638616208,0,37.09266106,45.75184056,12.78531796,13.9,0.764012076,0.189134818,0.07254143,0.070594789,0.07899283,0.068036672,3.444143829,3.736455372,3.198908445,3.147890271,3.33958395,3.77394351,2.994154784,60.68916842,39.31083158,0,27.37800483,-0.337660363,-0.194985583,0.29297628,0.327103906,0.379919815,0.630417652,0,92.7782011,5.803359188,0.773937422,1,8.9,0.330194961,0.045883979,-0.010334291,-0.022594751,0.003460374,-0.011868496,-0.427188689,0.736455372,1.648604397,0.77394351,0.85661029,0.147890271,1.423735326,13.07947327,60.68916842,-73.76864169,0.630417652,-37.09266106,47.02636054,-6.981958775,1.779435382,-0.08710067,-0.705161857,-0.258696394,-0.040357054,0.299053447
