pag,time,precision,species_richness,phylogenetic_diversity,functional_diversity,funct_div_spec_leaf_area,funct_div_seed_mass,funct_div_height,temperature,nutrient,reaction,moisture,light,moving_tolerance,urbanization,cover_poaceae,cover_forb,cover_cyp_junc,csr_stress_tolerance,csr_disturbance_tolerance,csr_competitive_ability,design_weight,X,Y
329,1,208.2060587,-8.85,-0.023052393,-0.007682659,0.003849681,-0.020256836,-0.006640822,0.024867552,-0.179622261,-0.002060372,2.95075e-4,-0.069072097,0.046449414,-0.140791839,11.11851474,-13.97892664,2.860411899,0.009231152,-0.009324417,9.33e-5,1,2633457.31033521,1248462.37829684
332,1,173.2021858,-9.1,-0.064903344,-0.029999959,-0.051095944,-0.048038357,0.009134425,-0.147729982,1.044492724,0.338049783,0.30218477,0.103129073,0.343382193,0.344320588,16.34903162,-16.34903162,0,-0.053114291,-0.035267639,0.08838193,1,2701100.9686331,1224017.16687924
338,1,504.6121172,8.4,0.135015306,0.012613513,4.16431e-4,0.06000726,-0.023104722,0.256989917,1.746785525,0.732542611,-0.937853875,-0.458544717,1.85108088,0.842197953,28.91871278,48.44800025,-77.36671303,-0.367795753,0.248489702,0.119306051,1,2701229.24538794,1223151.13789781
339,1,41.70873251,-0.1,-0.050255966,-0.008027751,-0.005688611,-0.009684798,-0.008709843,0.514159082,0.808035159,0.156098452,0.259869601,0.28024655,0.004235673,0.362225468,16.24255038,-11.02251015,-5.220040231,-0.048495625,0.068635608,-0.020139983,1,2686493.38276511,1215429.38113467
342,1,140.0422704,-10.6,-0.018341245,-0.016895208,-0.017797531,-0.022471071,-0.014765172,0.360422126,0.909008137,0.157604379,-0.235580788,-0.125396712,0.826629868,0.405901383,25.43861936,0.65555608,-26.09417544,-0.119296783,0.013343274,0.105953508,1,2722118.9618602,1280566.05326738
343,1,447.5646604,-15.9,-0.076527643,-0.026700517,-0.018853849,-0.032438759,-0.029471182,-0.808828409,0.267298979,-0.696632968,0.624373418,-0.285355619,-0.02132414,-0.335025501,51.11201439,-51.11201439,0,-0.031661427,-0.195498897,0.227160325,1,2687480.87605601,1154569.98206877
344,1,443.5932834,-13.5,-0.073023088,0.002728396,0.026543652,-0.025411365000000002,0.003148742,-0.033660441,-0.767905485,-0.304825126,-0.215106306,-0.339718405,-0.680140117,-0.124976978,17.24112697,-25.28644859,8.045321621,0.072795161,-0.071172035,-0.001623126,1,2688897.1736958898,1154326.91052875
348,1,242.1352789,-11.6,-0.038944631,0.012949799,0.020570543,-0.010659319,0.028938173,0.479577652,-0.641490203,-0.158008707,-0.521761937,-0.200715192,-0.393111725,0.146679919,22.74390044,-16.94158345,-5.802316995,0.03796669,-0.051742139,0.013775449,1,2696680.71062976,1155713.06113555
349,1,780.3082086,-20.5,-0.075719285,-0.02461896,-0.016710115,-0.014154165,-0.04195311,0.249636702,-0.135513131,-0.101817132,0.037779426,-0.045239745,-0.402781455,0.178836092,33.38568934,-26.80563361,-6.580055727,0.07751808,-0.102570569,0.025052489,1,2698927.86700316,1155640.30137749
351,1,187.9013485,-7.6,-0.024619173,0.00147686,0.017696559,-0.008420941,-0.004845038,0.021966988,0.755689098,-0.275851506,0.418028257,-0.264216424,0.710092824,0.364470234,17.59050538,-15.49473724,-2.095768144,-0.027974348,-0.014939507,0.042913855,1,2688554.35281559,1166085.04520862
352,1,136.0328785,2.9,0.02175793,-0.016706283,-0.036137351,-0.038963685,0.024826987,-0.232431615,0.145772742,0.36132093,0.467459138,-0.228152215,-0.579530385,-0.242470169,-34.49025356,31.83480827,2.655445292,-0.023459638,-0.119172182,0.14263182,1,2688530.87371861,1165181.89257581
353,1,324.2907932,-6.1,-0.065536953,-0.029546219,-0.015238825,-0.075431536,0.002605422,0.441389453,-0.056138481,-0.100341063,0.058584394,0.303801533,0.346952784,0.504598552,16.98106028,-16.98106028,0,0.018946786,0.087927871,-0.106874657,1,2688224.73976709,1165943.58299154
354,1,234.3563421,1.65,-0.002450654,-0.008005278,-0.00260881,-0.014936799,-0.007276359,0.078934273,0.085653738,0.104830565,-0.059029946,0.021623509,-0.007515689,0.290211132,-0.214791158,0.214791158,0,-0.008487024,0.055964153,-0.047477129,1,2689983.85475863,1166416.27279638
355,1,836.0281496,7.7,0.062849537,0.03057824,0.039930263,0.008168045,0.043533459,0.46197503,0.469785438,0.05231124,0.330516081,-0.308382762,0.282649513,0.119542675,-0.735503234,-0.34017242600000003,1.075675659,-0.187332947,0.061408396,0.125924551,1,2693661.02909031,1168529.79308815
361,1,533.9277743,-3.1,0.039695987,-0.004887343,-0.009858231,0.022482434,-0.027286231,0.197309779,-0.525508491,-0.628799405,-0.336518196,-0.20155035600000001,-0.556570006,-0.357054057,-21.46393351,19.83309172,1.630841789,-0.018593594,-0.007585058,0.026178652,1,2692601.20606014,1175835.75269926
362,1,505.2529981,-0.9,-0.016015042,-0.019477649,-0.016187478,-0.014288988,-0.029609594,-0.163064818,-0.578028564,-0.294635317,-0.310600907,-0.502100234,-0.595024367,-0.34222352,22.30326871,-26.67345972,4.370191014,0.048628721,-0.145331187,0.096702466,1,2680974.69758074,1161075.36864818
363,1,346.0408766,-11.85,-0.033260626,-0.014734823,-0.013474432,-0.018584832,-0.012145206,0.288668121,-0.073408787,-0.012228778,0.034667508,-0.053822993,0.061907485,-0.097155298,6.591081825,-7.406214543,0.815132718,0.018056924,-0.004051877,-0.014005047,1,2696591.27294778,1180022.60979895
364,1,603.4674673,-7.7,-0.044829211,-0.011373084,-0.003206629,-0.011833565,-0.019079058,-0.029540717,0.16256001,-0.234331102,0.078999312,-0.125364756,0.048887857,0.009553364,19.0006005,-19.84270576,0.842105263,0.016599205,-0.001426689,-0.015172516,1,2699184.72282404,1181412.05928185
368,1,117.1260322,-23.76666667,-0.10950999,-0.02670202,-0.016177563,-0.03688427,-0.027044227,0.034990109,0.42569996,0.002630913,0.044206309,0.04714296,0.266505728,0.086200213,58.50403586,-58.50403586,0,0.043419764,-0.020118714,-0.02330105,1,2577198.8664597,1147182.0185049
369,1,308.53326,-17.1,-0.051776822,-0.02433899,-0.0207524,-0.050587079,-0.00167749,0.092949163,0.128343804,-0.026324742,-0.021446197,0.178316027,0.246752817,0.227026728,14.05181651,-13.21049742,-0.841319092,-0.098450624,0.059448136,0.039002489,1,2577242.71633641,1147446.2918125
370,1,1551.656421,-0.6,-0.024582433,-0.023229209,-0.008173594,-0.015061962,-0.046143173,-0.070998649,-0.135234978,-0.082179082,-0.273514526,0.20492417,-0.45765415,0.122223196,10.92361266,-25.0725553,14.14894263,0.070385317,-0.038189965,-0.032195352000000003,1,2617009.37441889,1134730.25159038
372,1,467.6568916,-0.9,-0.01038188,-0.021296455,-0.034297717,-0.006305088,-0.023286562,0.349049103,0.049193811,-0.295494746,-0.225553413,-0.144468341,0.325534678,0.294417166,12.55086054,-11.2462819,-1.304578642,-0.063704969,0.008853114,0.054851855,1,2591451.74512592,1096560.0659353
375,1,224.2973705,-13.43333333,-0.09902635,-0.006885763,-0.015038404,0.010462089,-0.016080974,-0.044930061,0.25050481,-0.273439094,0.316454446,-0.485205298,-0.023293054,-0.338788535,30.96089739,-29.21715989,-1.743737503,0.020547831,-0.0503701,0.029822269,1,2659136.53472654,1143974.50671931
376,1,156.5420435,-0.6,-0.129277979,-0.006485153,0.026477954,-0.025637332,-0.020296081,-0.347460998,1.725009162,-0.247417104,1.309993453,-0.442611491,1.518242942,0.417025492,48.80961242,-37.82738542,-10.98222701,-0.184508358,0.060704426,0.123803932,1,2658984.46680355,1144034.12701844
378,1,534.5110901,-21.9,-0.087675645,-0.03555975,-0.021150758,-0.049047687,-0.036480804,0.303480909,0.002109306,0.088981245,-0.338161876,0.176459177,0.20376673,0.193771189,6.937906912,-17.42794435,10.49003743,0.009335248,0.052241299,-0.061576547,1,2654752.76150323,1139418.54459957
380,1,1369.672667,-13.5,-0.113856154,-0.041972713,-0.024583198,-0.066769805,-0.034565135,0.816659229,-0.007861084,-0.024348718,-0.201715892,0.361342551,0.257872637,0.333543813,57.12294656,-57.12294656,0,-0.041239976,0.056894187,-0.015654211,1,2604075.75600534,1106753.39458535
381,1,2791.355459,-1.1,-0.073120242,-0.023522219,-0.021431609,-0.026009142,-0.023562904,0.317805247,1.347642822,-0.130502239,0.538430792,-0.156222102,1.285865554,0.935033389,13.59607948,9.320812397,-22.91689188,-0.081575687,0.241921696,-0.160346009,1,2575385.92691183,1109395.25724642
385,1,427.0589976,-1.1,-0.077129998,-0.071295565,-0.109573868,-0.068678744,-0.03570627,0.8128275,0.028410709,1.193222655,-0.319662838,0.337037725,0.214862162,0.300936377,5.211786415,-5.211786415,0,-0.16161282,0.167332718,-0.005719898,1,2610326.38110233,1114486.36340864
390,1,661.4587318,0.5,-0.097027747,-0.013431141,-0.024955999,0.027455138,-0.031591176,0.492119437,1.049501397,0.315218861,-1.272155204,-0.03204114,1.005427277,0.313779735,28.0845093,6.963212076,-35.04772138,-0.138270957,0.067362967,0.07090799,1,2669316.52770906,1153556.87811028
392,1,504.3996723,-2.3,-0.070439594,-0.006690606,0.049088934,-0.042897853,-0.026262901,0.422885928,0.383577874,-0.118940246,-0.045096235,-0.101297586,0.799311634,0.568178238,42.89471891,-28.02692154,-14.86779737,-0.011779186,0.081854278,-0.070075092,1,2671470.0786323,1154042.08321832
396,1,499.1266089,-11.1,-0.099067882,-0.043116401,-0.049149805,-0.054062172,-0.026137226,0.178519792,0.389720055,0.134374482,0.210482858,-0.167287041,0.521866047,-0.139915882,26.83032634,-27.05045158,0.220125235,-0.044752117,-0.076864225,0.121616342,1,2635712.72370013,1123115.60395705
397,1,538.924744,-10.3,-0.141827986,-0.01922183,-0.062632171,-0.016815102,0.012313954,0.728304975,-0.09311911,-0.240511879,-0.376366108,-0.282191874,-0.460604481,0.085256256,28.27184908,-30.95936081,2.68751173,0.069028259,0.024464672,-0.093492932,1,2637613.78801814,1121834.14579332
398,1,250.1001378,2.15,-0.017374197,-0.006974621,-5.12e-5,-0.004046462,-0.016826211,0.541672135,-0.651444807,0.14202329,-0.517848548,0.459107574,-0.561344938,0.001279954,-29.21476965,27.63582229,1.578947368,-0.003757888,-0.044010733,0.047768621,1,2624184.19112884,1094495.81041897
401,1,261.950454,1.15,0.028966123,0.021969246,0.045432128,0.023308527,-7.55469e-4,0.228054737,0.843442641,-0.506133623,-0.056752933,0.477495469,1.651489537,0.987495281,2.363929746,4.129687387,-6.493617133,-0.196793904,0.184520617,0.012273287,1,2677770.15533589,1228927.31326643
403,1,415.0521651,-1.6,0.026318398,-0.013141367,-0.008908822,-0.024824196,-0.005691084,0.366214483,-0.105765538,-0.622848968,0.359563972,-0.021811649,0.739740579,0.127313277,-7.873178052,7.873178052,0,-0.15138723,0.227333357,-0.075946127,1,2676666.31844294,1226183.47412904
404,1,518.777385,4.9,0.044350253,0.009371349,0.01841961,0.036476772,-0.026782333,0.344925454,1.298347991,-0.439910405,-0.619455781,-0.363935315,1.639592051,0.946399615,26.82171545,22.83785287,-49.65956832,-0.34509458,0.291640882,0.053453697,1,2677048.05872344,1225166.6354539
405,1,367.9100074,2.65,0.075018595,0.017368805,0.034445534,-0.00919596,0.027622162,-0.046257057,1.476848401,-0.737384104,-1.07974106,-0.151374259,1.236834991,1.267301602,47.20309405,-46.32551183,-0.877582225,-0.403610166,0.408622526,-0.00501236,1,2672490.18432708,1231139.34833866
406,1,238.1584994,-6.35,-0.111026235,-0.036422528,-0.054935812,-0.046110925,-0.008220846,0.461166671,1.023249363,0.509766174,0.584609098,0.427783666,1.029463591,0.335111583,36.64650813,-37.22412381,0.577615676,-0.103698766,-0.020890519,0.124589285,1,2692077.97352682,1223385.60019052
410,1,1088.680997,-19.5,-0.131112037,-0.034841788,-0.034894199,-0.030435127,-0.042328619,0.302942709,0.478906866,0.288951506,-0.041837606,0.02563559,0.314801781,-0.073105082,39.89245993,-25.2493925,-14.64306744,-0.097607229,-0.033545398,0.131152628,1,2694212.90363837,1270857.80740882
413,1,850.6989365,-2.266666667,-0.13096445,-0.022741088,-0.009141819,-0.029354101,-0.024578045,0.24412573,0.640266216,-0.395617962,-1.023058618,0.305449672,1.539787462,0.753864112,21.50761644,9.212449233,-30.72006567,-0.093639129,0.249781215,-0.156142086,1,2677641.67820161,1242028.3151246
414,1,838.7791442,12.5,-0.048241456,-0.003675711,0.025412268,0.02881044,-0.048804451,0.613037892,0.659318877,1.213554341,-1.496065344,-0.077538955,1.247882697,0.648504855,41.81544572,27.58901746,-69.40446317,-0.226871309,0.249150977,-0.022279668,1,2677540.2692555,1243336.04871907
420,1,835.2381947,-25.1,-0.069495766,-0.021776216,-0.009178082,-0.03273146,-0.023419106,0.100162573,0.86426789,-0.290948504,0.324019271,0.15026709,0.556344073,0.437053078,28.75160427,-22.53815927,-6.213444993,-0.078705236,0.110557062,-0.031851827,1,2683384.52920497,1260490.5786817
424,1,146.2319602,-6.516666667,-0.045698911,0.0129043,0.021115198,-0.003880067,0.02225671,-0.17012277,0.930231425,-0.369621493,0.941830051,-0.59581853,0.472527754,-0.050328533,12.40059924,-17.02798766,4.627388424,-0.033825387,0.021779227,0.01204616,1,2689501.38614744,1265003.89502189
427,1,242.0676357,-14.85,-0.065662995,0.005720875,0.020725352,0.006535638,-0.009407357,-0.124190869,0.874361051,-0.66189239,0.82482793,-0.182899395,0.973316764,0.551093066,14.79428411,-3.817284521,-10.97699959,-0.123713395,0.144123214,-0.020409819,1,2671159.72674425,1250953.88203236
428,1,199.8056846,-22.6,-0.177515902,-0.046962354,-0.035788991,-0.040594351,-0.064503719,0.503789559,0.634889337,-0.32344323,0.56253607,-0.091862223,0.732480155,0.430141501,35.41711661,-33.53172228,-1.885394333,-0.152725636,0.064338387,0.088387249,1,2671544.0384119,1250869.33255913
429,1,148.584312,-18.35,-0.211799913,-0.022594117,-0.028919888,0.00249666,-0.041359123,0.249599413,0.517664642,-0.215443723,0.438407967,0.014403147,0.57602822,0.265140083,75.27428377,-75.27428377,0,-0.057701237,0.011719324,0.045981914,1,2671433.21508264,1250785.88486623
433,1,399.573413,-0.433333333,-0.037210329,-0.023494515,0.006385048,-0.053766264,-0.023102329,0.123723352,-0.236441556,-0.422848819,-0.018371792,0.078440512,-0.148814281,-0.217021642,9.363426387,-9.363426387,0,0.104501897,-0.031990859,-0.072511038,1,2672292.83704628,1250276.30517282
434,1,576.3992388,-10.85,-0.122105557,-0.035739282,-0.030317906,-0.045312956,-0.031586983,0.057403528,1.302023973,0.021485443,1.184566283,-0.22296104,1.64626158,0.641441382,18.60782652,-15.21203706,-3.395789459,-0.12472472,0.120105298,0.004619422,1,2688375.5662059,1250789.75436333
435,1,116.4179273,-3.1,-0.056958902,-0.019288197,-0.018306123,-0.023099717,-0.016458753,0.258325706,0.292654606,-0.007253895,0.042379942,-0.151997399,0.291892604,-0.010931089,24.87423869,-33.80585376,8.931615071,-0.01037693,-0.01130876,0.021685689,1,2688705.16879601,1248025.52774117
437,1,122.2445024,-4.85,-0.022622862,-0.014297155,0.004758421,-0.01055418,-0.037095704,-0.045767062,-0.38970968,-0.415833739,-0.116589623,-0.045417198,-0.060297164,-0.264685095,10.53764785,-10.53764785,0,-0.001274896,-0.008409609,0.009684505,1,2715822.33780158,1242721.41232466
439,1,147.6054845,-6.35,-0.024880025,-0.005517934,-0.005673072,-0.023116172,0.012235443,0.102871629,0.023959698,0.081815138,-0.126736034,-0.008208516,0.555062181,0.077130448,19.43113212,-17.55778729,-1.873344835,-0.003327305,0.038206154,-0.034878849,1,2716028.15374966,1242866.5299718
441,1,145.7757488,-6.1,-0.076370464,-0.034894238,-0.017443069,-0.046214679,-0.041024967,0.110064728,0.704223804,0.257454527,0.298744325,0.022911632,0.522624601,0.317671417,40.27527383,-41.71852656,1.443252736,-0.049203475000000003,0.016074462,0.033129013,1,2715464.39625951,1242913.67820846
444,1,1086.945302,-17.6,-0.267521589,-0.05775687,-0.055354141,-0.062171847,-0.047650893,0.710092434,1.097214212,-0.092188824,-0.736374157,0.566405365,1.569315302,0.938451109,60.6782365,-35.62853562,-25.04970088,-0.117693098,0.192891245,-0.075198147,1,2698773.08842982,1239862.04755479
445,1,188.4672165,1.4,-0.203084754,-0.02331548,-0.032076579,-0.018113372,-0.010871268,-0.377246159,0.022409781,-0.525497753,-1.574885676,-0.194890465,1.348763075,0.892572717,27.25073322,-13.21430316,-14.03643007,-0.032045686,0.29967256,-0.267626874,1,2700419.75235006,1238926.8796708
449,1,117.5614962,-3.85,-0.132402762,0.00498226,-0.020092589,0.032070464,0.0162673,0.281048608,0.92374057,-0.31400592,-0.360119134,-0.106760575,0.446163041,0.259657269,21.02736086,-41.70747638,20.68011552,-0.142575814,0.141343741,0.001232073,1,2700760.55120704,1232939.42522479
451,1,184.4030109,-0.35,-0.047745944,-0.019785387,-0.006869595,-0.015653283,-0.036833283,0.330462286,-0.11609785,-0.219881225,-0.092889787,0.643695891,0.049851509,0.449760419,19.664888,-19.664888,0,0.008729647,-0.089925409,0.081195762,1,2700963.99971096,1233538.68378136
452,1,270.8795285,-6.9,-0.036931986,-0.009269027,0.006187249,-0.004393151,-0.029601179,0.094019493,-0.113459507,-0.049349223,0.028415829,0.669014092,0.342441615,0.525040921,38.17731492,-38.17731492,0,0.003100575,0.111570267,-0.114670842,1,2701151.95747694,1233389.28353244
454,1,137.216632,0.4,-0.025939038,0.006119943,-0.005179965,0.010759996,0.012779799,-0.127093091,1.157109428,-0.351937968,1.281531866,-0.206579209,1.677539022,0.425238845,-23.21018163,30.30348098,-7.093299345,-0.121390333,0.14461341,-0.023223077,1,2701055.94540559,1232943.03897085
455,1,300.8530613,-4.6,-0.043549189,-0.016425347,-0.007205765,-0.009787784,-0.032282492,0.134239037,-0.164025105,-0.144299446,0.196013518,0.248891472,0.109683003,0.36042649,4.335598457,-4.335598457,0,-0.018346458,0.0080137,0.010332758,1,2702087.29085672,1233085.16996302
459,1,564.45586,0.15,-0.057573875,-0.03079719,-0.045830583,-0.005823296,-0.040737692,-0.210308928,0.909458051,0.289660732,0.509363739,0.096449479,0.490145412,0.323644854,4.045303734,0.92044598,-4.965749715,-0.004167797,0.027953854,-0.023786057,1,2693023.23199123,1225462.78371608
462,1,285.3949382,-4.85,0.123452671,-0.028858115,-0.013624724,-0.080503042,-0.037780567,0.829629207,1.791631378,1.416885489,0.155194507,-0.804704273,0.672212663,-0.188711582,18.72033144,18.96500569,-37.68533713,-0.367175165,0.042658634,0.32451653,1,2675552.24141608,1232602.4384301
463,1,246.7605213,-4.6,-0.08017278,-0.037755865,-0.016331432,-0.027313111,-0.069623053,1.196277471,1.614388935,-0.205051685,-0.514590688,0.14227349,1.928823978,0.706241797,-0.339402053,41.75537101,-41.41596895,-0.294853497,0.241145599,0.053707898,1,2678218.30977138,1230153.04778376
467,1,172.8362777,-3.85,-0.043757425,0.009857847,5.70217e-4,0.02478117,0.004222153,0.357114099,1.344058207,-0.43596696,0.58490105,0.734187944,1.789913497,0.837954446,64.10809682,-3.209986757,-60.89811007,-0.088860287,0.24950227,-0.160641983,1,2675325.72238416,1232474.9098656
468,1,911.8329175,3.3,0.078392689,-0.005747348,0.007197521,0.007682624,-0.032122189,0.462752902,0.615858729,0.001404595,-0.6253906,-0.306408709,0.758311672,0.359844561,28.06050359,21.40829001,-49.4687936,-0.303165998,0.133738572,0.169427426,1,2673394.32350754,1231672.8109838
469,1,270.8729645,-13.76666667,-0.072616406,0.001544177,0.017599974,-0.007982697,-0.002695875,0.40300356,0.605342488,-0.097515932,-0.064639128,-0.365853535,0.114111484,0.165783743,6.984642908,-6.255801785,-0.728841123,-0.125916962,-0.012639313,0.138556275,1,2691441.90037411,1260783.93605412
470,1,155.7380832,9.4,-0.030908962,-0.013513894,0.00783716,-0.026099199,-0.02659973,0.048057171,0.698167565,0.253353831,0.049662983,-0.686089694,0.745330684,0.205396672,-11.74904348,22.03508142,-10.28603794,-0.153458821,0.072132816,0.081326006,1,2685075.58163094,1236057.74894308
475,1,158.3380454,-5.85,-0.011580776,-0.028598489,-0.016431812,-0.039575291,-0.03120431,0.251903123,0.335029149,0.033541523,0.195297288,0.002350807,0.217551421,0.323972659,-3.081996932,3.081996932,0,-0.111473604,0.06816098,0.043312624,1,2701189.52590153,1229044.06121092
479,1,676.6016918,-5.6,-0.035442113,-0.018681109,-0.002744124,-0.003012405,-0.048344733,0.224880211,1.14914143,-0.207849816,0.027288064,-0.082419132,1.431856493,0.915032561,0.722319842,9.666385085,-10.38870493,-0.251052054,0.246015265,0.005036789,1,2676255.46750923,1255385.01565378
